id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,u_lwage,lwage_hat,u_educ
4404.0,1.0,0.0,9.0,33.0,4.0,10.0,111044.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,168.0,0.0,19.0,,5.0,0.0,18.0,5.123964,324.0,-0.69479465,5.8187585,0.72045606
4405.0,1.0,0.0,2.0,25.0,6.0,,75607.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,0.0,12.0,,6.0,0.0,17.0,5.521461,289.0,-0.32112494,5.842586,-6.662618
4406.0,1.0,0.0,3.0,24.0,6.0,5.0,75607.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,190.0,0.0,8.0,,6.0,0.0,15.0,5.247024,225.0,-0.6298724,5.8768964,-6.4338255
4407.0,1.0,0.0,12.0,28.0,8.0,8.0,92784.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1000.0,0.0,31.0,83.0,1.0,0.0,10.0,6.907755,100.0,0.6439508,6.263804,-0.6008344
4408.0,1.0,0.0,12.0,24.0,,,75607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,564.0,0.0,20.0,100.0,6.0,0.0,6.0,6.335054,36.0,0.5239428,5.811111,-0.9877251
4409.0,1.0,0.0,9.0,24.0,,7.0,75607.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,624.0,0.0,17.0,,1.0,0.0,9.0,6.436151,81.0,0.5630783,5.8730726,-2.7879162
4410.0,1.0,0.0,12.0,24.0,,,75607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,714.0,0.0,26.0,,1.0,0.0,6.0,6.570883,36.0,0.5910749,5.979808,-1.4203244
4411.0,1.0,0.0,12.0,24.0,12.0,10.0,82135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,538.0,0.0,40.0,123.0,1.0,0.0,6.0,6.287858,36.0,0.20905522,6.0788026,-1.907211
4413.0,1.0,0.0,13.0,26.0,9.0,8.0,317074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,355.0,0.0,22.0,67.0,1.0,0.0,7.0,5.872118,49.0,0.035904866,5.836213,0.41389748
4414.0,1.0,0.0,12.0,24.0,,12.0,309300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,240.0,0.0,28.0,,6.0,0.0,6.0,5.480639,36.0,-0.33047214,5.811111,-0.9877251
4417.0,1.0,0.0,12.0,24.0,9.0,12.0,365200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,418.0,0.0,22.0,,1.0,0.0,6.0,6.035481,36.0,-0.043321826,6.0788026,-1.907211
4418.0,0.0,1.0,13.0,27.0,14.0,13.0,438085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1026.0,0.0,42.0,104.0,1.0,1.0,8.0,6.933423,64.0,0.8159158,6.1175075,-0.17849854
4419.0,0.0,1.0,17.0,32.0,12.0,14.0,423456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,295.0,0.0,34.0,106.0,6.0,1.0,9.0,5.686975,81.0,-0.446738,6.133713,4.2197514
4421.0,0.0,1.0,12.0,26.0,,6.0,78509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,550.0,1.0,24.0,85.0,1.0,1.0,8.0,6.309918,64.0,0.29140556,6.0185122,-0.69161206
4422.0,0.0,1.0,12.0,27.0,,8.0,78509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,538.0,0.0,27.0,81.0,1.0,1.0,9.0,6.287858,81.0,0.25313988,6.034718,-0.29336196
4424.0,0.0,1.0,5.0,30.0,2.0,3.0,139895.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,0.0,37.0,,1.0,0.0,19.0,5.857933,361.0,-0.19319011,6.051123,-3.8904881
4425.0,0.0,1.0,12.0,27.0,8.0,12.0,438085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,711.0,0.0,37.0,109.0,1.0,1.0,9.0,6.566672,81.0,0.43295884,6.133713,-0.7802484
4428.0,0.0,1.0,12.0,29.0,4.0,4.0,118905.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,229.0,0.0,20.0,76.0,1.0,0.0,11.0,5.433722,121.0,-0.4513664,5.8850884,0.9306791
4429.0,0.0,1.0,12.0,27.0,4.0,3.0,78509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,220.0,0.0,31.0,73.0,1.0,0.0,9.0,5.393628,81.0,-0.47239318,5.866021,0.13923745
4431.0,0.0,1.0,12.0,29.0,8.0,2.0,118905.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,310.0,0.0,26.0,62.0,1.0,0.0,11.0,5.736572,121.0,-0.14851661,5.8850884,0.9306791
4433.0,0.0,1.0,12.0,24.0,10.0,,76585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,320.0,0.0,28.0,76.0,1.0,1.0,6.0,5.768321,36.0,-0.35670748,6.1250286,-1.5509682
4434.0,0.0,1.0,12.0,27.0,10.0,9.0,78509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,303.0,0.0,26.0,76.0,1.0,1.0,9.0,5.713733,81.0,-0.15228811,5.866021,0.13923745
4437.0,0.0,1.0,13.0,26.0,5.0,12.0,375674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,450.0,1.0,36.0,104.0,1.0,1.0,7.0,6.109248,49.0,0.012394797,6.0968533,-0.5784349
4438.0,0.0,1.0,12.0,29.0,9.0,11.0,540475.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,753.0,0.0,29.0,,1.0,0.0,11.0,6.624065,121.0,0.5702797,6.0537853,0.49807972
4440.0,0.0,1.0,12.0,26.0,4.0,11.0,345645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,438.0,0.0,35.0,103.0,1.0,0.0,8.0,6.082219,64.0,-0.03528812,6.1175075,-1.1784985
4442.0,0.0,1.0,11.0,28.0,1.0,7.0,331693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,325.0,0.0,27.0,,1.0,0.0,11.0,5.783825,121.0,-0.101263486,5.8850884,-0.069320895
4444.0,0.0,1.0,16.0,32.0,,12.0,363128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,846.0,0.0,44.0,106.0,1.0,0.0,10.0,6.74052,100.0,0.5950494,6.1454706,3.6163156
4445.0,0.0,1.0,14.0,26.0,12.0,14.0,375674.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,313.0,0.0,49.0,112.0,1.0,1.0,6.0,5.746203,36.0,-0.3255484,6.071751,0.019942597
4446.0,0.0,1.0,13.0,34.0,7.0,12.0,81669.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,479.0,0.0,38.0,,1.0,1.0,15.0,6.1717,225.0,-0.17091292,6.3426127,2.0055177
4448.0,0.0,1.0,12.0,31.0,10.0,9.0,110376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,429.0,0.0,24.0,94.0,6.0,1.0,13.0,6.061457,169.0,-0.29767373,6.359131,0.22756578
4449.0,0.0,1.0,14.0,29.0,11.0,9.0,110376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,490.0,1.0,25.0,83.0,1.0,1.0,9.0,6.194406,81.0,-0.14438319,6.3387895,0.65142727
4450.0,0.0,1.0,12.0,24.0,11.0,9.0,82135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,361.0,0.0,34.0,,6.0,1.0,6.0,5.888878,36.0,-0.3879497,6.276828,-2.5483818
4451.0,0.0,1.0,14.0,33.0,0.0,2.0,104904.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,400.0,1.0,40.0,91.0,1.0,0.0,13.0,5.991465,169.0,-0.3676658,6.359131,2.2275658
4454.0,0.0,1.0,12.0,24.0,7.0,8.0,309300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,423.0,0.0,30.0,,1.0,0.0,6.0,6.047372,36.0,0.07461539,5.9727564,-1.493171
4458.0,0.0,1.0,12.0,27.0,5.0,5.0,81081.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,311.0,0.0,12.0,,6.0,0.0,9.0,5.739793,81.0,-0.12622848,5.866021,0.13923745
4459.0,0.0,1.0,11.0,27.0,3.0,7.0,81081.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,271.0,0.0,12.0,,6.0,0.0,10.0,5.602119,100.0,-0.27565995,5.877779,-0.46419862
4461.0,0.0,1.0,18.0,26.0,12.0,12.0,81081.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,385.0,0.0,33.0,,6.0,0.0,2.0,5.953243,4.0,0.12537569,5.827867,2.883477
4462.0,0.0,1.0,16.0,24.0,12.0,12.0,79093.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,529.0,1.0,18.0,,1.0,0.0,2.0,6.270988,4.0,0.4431209,5.827867,0.8834769
4464.0,0.0,1.0,11.0,31.0,6.0,10.0,119965.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,700.0,0.0,29.0,81.0,1.0,1.0,14.0,6.55108,196.0,0.4030605,6.14802,0.18570922
4467.0,0.0,1.0,10.0,32.0,6.0,5.0,88765.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,381.0,0.0,15.0,87.0,1.0,1.0,16.0,5.9428,256.0,-0.17980546,6.1226053,-0.03971113
4470.0,0.0,1.0,12.0,28.0,12.0,12.0,84491.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,465.0,0.0,36.0,118.0,1.0,1.0,10.0,6.142037,100.0,-0.0034336944,6.1454706,-0.3836845
4471.0,0.0,1.0,10.0,34.0,8.0,8.0,88765.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,400.0,0.0,37.0,,1.0,0.0,18.0,5.991465,324.0,-0.087933645,6.0793986,0.7281237
4473.0,0.0,1.0,10.0,33.0,9.0,8.0,88765.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,455.0,0.0,38.0,,6.0,1.0,17.0,6.120297,289.0,0.017070767,6.103226,0.34504938
4476.0,0.0,0.0,12.0,24.0,,4.0,90509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,260.0,0.0,20.0,,1.0,0.0,6.0,5.560682,36.0,-0.24337785,5.8040595,-1.0605716
4477.0,0.0,0.0,13.0,28.0,0.0,7.0,78509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,705.0,0.0,26.0,,1.0,0.0,9.0,6.558198,81.0,0.3712078,6.1869903,0.6488408
4482.0,0.0,0.0,13.0,30.0,,,635888.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,417.0,0.0,45.0,74.0,1.0,1.0,11.0,6.033086,121.0,-0.11969427,6.15278,1.0111933
4486.0,0.0,0.0,11.0,27.0,,13.0,78509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,0.0,14.0,,6.0,0.0,10.0,5.521461,100.0,-0.3563179,5.877779,-0.46419862
4488.0,0.0,0.0,12.0,24.0,,2.0,76585.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,460.0,0.0,28.0,,1.0,0.0,6.0,6.131227,36.0,0.32716736,5.8040595,-1.0605716
4489.0,0.0,0.0,8.0,26.0,,,78509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,325.0,0.0,19.0,,1.0,0.0,12.0,5.783825,144.0,-0.10412484,5.88795,-2.6761293
4490.0,0.0,0.0,9.0,25.0,,,76585.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,275.0,0.0,15.0,,2.0,0.0,10.0,5.616771,100.0,-0.2610077,5.877779,-2.4641986
4491.0,0.0,0.0,12.0,26.0,7.0,,321175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,325.0,0.0,18.0,,1.0,1.0,8.0,5.783825,64.0,-0.06599064,5.8498154,-0.25901267
4492.0,0.0,0.0,15.0,25.0,,8.0,313301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,300.0,1.0,20.0,,1.0,0.0,4.0,5.703783,16.0,-0.35769707,6.06148,0.6407282
4493.0,0.0,0.0,8.0,31.0,,8.0,540475.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,0.0,17.0,,6.0,0.0,17.0,5.521461,289.0,-0.3140735,5.8355346,-0.73546475
4495.0,0.0,0.0,12.0,28.0,9.0,10.0,417415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,288.0,0.0,39.0,,1.0,1.0,10.0,5.662961,100.0,-0.4825096,6.1454706,-0.3836845
4497.0,0.0,0.0,13.0,28.0,3.0,8.0,92784.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,550.0,1.0,16.0,85.0,1.0,0.0,9.0,6.309918,81.0,0.23882037,6.0710974,0.57091314
4500.0,0.0,0.0,12.0,33.0,12.0,12.0,81669.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,429.0,1.0,38.0,,1.0,1.0,15.0,6.061457,225.0,-0.07607953,6.1375365,1.5738422
4501.0,0.0,0.0,8.0,30.0,,,122798.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,375.0,0.0,23.0,,1.0,0.0,16.0,5.926926,256.0,-0.09668449,6.0236106,-1.5528246
4503.0,0.0,0.0,9.0,30.0,5.0,4.0,110376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,577.0,0.0,26.0,,1.0,0.0,15.0,6.357842,225.0,0.22030528,6.1375365,-1.4261578
4504.0,0.0,0.0,13.0,25.0,5.0,,82135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,531.0,0.0,25.0,96.0,6.0,0.0,6.0,6.274762,36.0,0.2030108,6.071751,-0.9800574
4505.0,0.0,0.0,12.0,24.0,4.0,,82135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,250.0,1.0,22.0,,6.0,0.0,6.0,5.521461,36.0,-0.71898717,6.240448,-2.4126568
4506.0,0.0,0.0,12.0,27.0,,8.0,84491.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,440.0,0.0,27.0,73.0,1.0,1.0,9.0,6.086775,81.0,-0.04693817,6.133713,-0.7802484
4507.0,0.0,0.0,12.0,26.0,,6.0,84491.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,457.0,0.0,27.0,75.0,1.0,0.0,8.0,6.124683,64.0,0.0071756574,6.1175075,-1.1784985
4508.0,0.0,0.0,12.0,27.0,5.0,5.0,84491.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,438.0,0.0,34.0,95.0,1.0,1.0,9.0,6.082219,81.0,-0.051493872,6.133713,-0.7802484
4511.0,0.0,0.0,12.0,27.0,,5.0,317074.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,550.0,0.0,42.0,102.0,4.0,1.0,9.0,6.309918,81.0,0.43684515,5.8730726,0.21208394
4512.0,0.0,0.0,16.0,25.0,12.0,16.0,365200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,650.0,0.0,31.0,107.0,1.0,1.0,3.0,6.476973,9.0,0.33146828,6.145505,0.44520488
4514.0,0.0,0.0,11.0,26.0,7.0,3.0,438085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,423.0,0.0,19.0,86.0,1.0,0.0,9.0,6.047372,81.0,-0.09339258,6.140764,-1.7074019
4516.0,0.0,0.0,13.0,27.0,18.0,8.0,438085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,420.0,0.0,41.0,104.0,1.0,1.0,8.0,6.040255,64.0,-0.25300044,6.2932553,-0.53825146
4517.0,0.0,0.0,14.0,25.0,18.0,8.0,425871.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,200.0,1.0,43.0,106.0,6.0,1.0,5.0,5.298317,25.0,-0.9196325,6.2179494,-0.74311906
4518.0,0.0,0.0,8.0,26.0,3.0,10.0,438085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,400.0,0.0,24.0,,1.0,0.0,12.0,5.991465,144.0,-0.1712278,6.162693,-3.5227687
4519.0,0.0,0.0,9.0,24.0,5.0,,425871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,300.0,0.0,16.0,,1.0,0.0,9.0,5.703783,81.0,-0.6056782,6.309461,-4.1400013
4520.0,0.0,0.0,12.0,30.0,5.0,7.0,451538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,714.0,0.0,21.0,95.0,1.0,0.0,12.0,6.570883,144.0,0.23949309,6.33139,0.04463186
4521.0,0.0,0.0,12.0,25.0,12.0,8.0,336009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,398.0,0.0,37.0,116.0,1.0,0.0,7.0,5.986452,49.0,-0.11745271,6.1039047,-1.5055884
4522.0,0.0,0.0,9.0,29.0,6.0,8.0,490767.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,398.0,0.0,20.0,66.0,1.0,0.0,14.0,5.986452,196.0,-0.16861908,6.1550713,-1.7414442
4523.0,0.0,0.0,16.0,28.0,5.0,0.0,375674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,734.0,0.0,38.0,101.0,1.0,1.0,6.0,6.598509,36.0,0.35100922,6.2474995,1.6601896
4525.0,0.0,0.0,12.0,25.0,12.0,12.0,336009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,688.0,0.0,23.0,96.0,1.0,0.0,7.0,6.533789,49.0,0.42988434,6.1039047,-1.5055884
4530.0,0.0,0.0,6.0,28.0,3.0,11.0,107087.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,212.0,0.0,,,6.0,1.0,16.0,5.356586,256.0,-0.7660195,6.1226053,-4.039711
4531.0,0.0,0.0,12.0,31.0,,9.0,165331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,455.0,0.0,41.0,104.0,1.0,0.0,13.0,6.120297,169.0,-0.0337577,6.1540546,0.7958901
4534.0,0.0,0.0,15.0,24.0,17.0,12.0,425871.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,350.0,0.0,32.0,,6.0,1.0,3.0,5.857933,9.0,-0.2805203,6.1384535,-0.6276416
4535.0,0.0,0.0,16.0,28.0,,16.0,438085.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,577.0,0.0,39.0,138.0,6.0,1.0,6.0,6.357842,36.0,0.2497112,6.108131,1.8842176
4538.0,0.0,0.0,16.0,31.0,10.0,14.0,572299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,699.0,0.0,34.0,105.0,1.0,0.0,9.0,6.549651,81.0,0.22728668,6.3223643,3.0262294
4539.0,0.0,0.0,16.0,27.0,14.0,12.0,438085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,375.0,0.0,44.0,106.0,6.0,1.0,5.0,5.926926,25.0,-0.11527506,6.042201,1.6166339
4540.0,0.0,0.0,13.0,24.0,14.0,12.0,425871.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,375.0,0.0,33.0,,1.0,1.0,5.0,5.926926,25.0,-0.11527506,6.042201,-1.3833661
4541.0,0.0,0.0,12.0,33.0,10.0,9.0,470506.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,364.0,0.0,40.0,,1.0,1.0,15.0,5.897154,225.0,-0.24038284,6.1375365,1.5738422
4543.0,0.0,0.0,12.0,29.0,11.0,4.0,118905.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,220.0,0.0,22.0,67.0,5.0,0.0,11.0,5.393628,121.0,-0.6601571,6.0537853,0.49807972
4548.0,0.0,0.0,16.0,31.0,0.0,0.0,118905.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,621.0,0.0,27.0,,1.0,0.0,9.0,6.431331,81.0,0.39661303,6.034718,3.706638
4551.0,0.0,0.0,11.0,31.0,,,140524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,375.0,0.0,31.0,,5.0,0.0,14.0,5.926926,196.0,0.04659808,5.880328,1.105195
4552.0,0.0,0.0,16.0,26.0,12.0,10.0,77507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,341.0,0.0,24.0,97.0,6.0,0.0,4.0,5.831882,16.0,0.09137076,5.7405114,2.1311247
4553.0,0.0,0.0,16.0,24.0,12.0,10.0,75607.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,380.0,0.0,16.0,,1.0,0.0,2.0,5.940171,4.0,0.2810005,5.65917,1.3160763
4554.0,0.0,0.0,11.0,32.0,,,470506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,260.0,0.0,37.0,,1.0,0.0,15.0,5.560682,225.0,-0.7455517,6.3062334,0.14124274
