id,session,age,age_cl,appearance_cl,bmi,schooling,asq_cl,provider_second,asian_cl,black_cl,hispanic_cl,othrace_cl,reg,hot,massage_cl,lnw,llength,unsafe,asian,black,hispanic,other,white,asq,cohab,married,divorced,separated,nevermarried,widowed
61.0,1,41,55.0,4,25.014921,14.0,3025.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1681.0,0,0,1,0,0,0
61.0,2,41,55.0,5,25.014921,14.0,3025.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1681.0,0,0,1,0,0,0
61.0,4,41,35.0,8,25.014921,14.0,1225.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1681.0,0,0,1,0,0,0
61.0,3,41,44.0,4,25.014921,14.0,1936.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1681.0,0,0,1,0,0,0
44.0,3,47,48.0,7,34.32617,16.0,2304.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,3.4011974,1.0,0,0,0,0,1,2209.0,0,0,0,0,1,0
44.0,2,47,25.0,8,34.32617,16.0,625.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1092477,2.9957323,1.0,0,0,0,0,1,2209.0,0,0,0,0,1,0
44.0,4,47,45.0,5,34.32617,16.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7037826,3.4011974,1.0,0,0,0,0,1,2209.0,0,0,0,0,1,0
44.0,1,47,32.0,9,34.32617,16.0,1024.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.4161005,3.6888795,1.0,0,0,0,0,1,2209.0,0,0,0,0,1,0
503.0,1,33,47.0,9,20.117065,16.0,2209.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3969297,4.0943446,0.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
503.0,2,33,45.0,9,20.117065,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.483941,4.0073333,0.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
503.0,4,33,50.0,7,20.117065,16.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3969297,4.0943446,0.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
503.0,3,33,48.0,7,20.117065,16.0,2304.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5022902,3.8066626,0.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
110.0,1,26,45.0,6,19.764273,16.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857933,4.0943446,1.0,0,0,0,0,1,676.0,0,0,0,1,0,0
110.0,2,26,55.0,7,19.764273,16.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.787492,0.0,0,0,0,0,1,676.0,0,0,0,1,0,0
683.0,3,34,35.0,7,25.10187,16.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,3.4011974,0.0,0,0,0,0,1,1156.0,1,0,0,0,0,0
683.0,1,34,28.0,8,25.10187,16.0,784.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608,2.8903718,0.0,0,0,0,0,1,1156.0,1,0,0,0,0,0
683.0,4,34,30.0,6,25.10187,16.0,900.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.060457,3.5553482,0.0,0,0,0,0,1,1156.0,1,0,0,0,0,0
683.0,2,34,35.0,5,25.10187,16.0,1225.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.1092477,2.9957323,0.0,0,0,0,0,1,1156.0,1,0,0,0,0,0
206.0,3,26,31.0,8,28.319092,14.0,961.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.521461,4.0943446,1.0,0,0,0,0,1,676.0,0,0,0,0,1,0
206.0,1,26,45.0,7,28.319092,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7319536,3.5553482,1.0,0,0,0,0,1,676.0,0,0,0,0,1,0
206.0,2,26,45.0,6,28.319092,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,0,1,676.0,0,0,0,0,1,0
206.0,4,26,33.0,7,28.319092,14.0,1089.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.521461,4.0943446,1.0,0,0,0,0,1,676.0,0,0,0,0,1,0
537.0,1,28,40.0,4,21.580126,14.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.802395,3.6888795,0.0,0,0,0,0,1,784.0,0,1,0,0,0,0
537.0,4,28,45.0,4,21.580126,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.684612,2.7080503,0.0,0,0,0,0,1,784.0,0,1,0,0,0,0
537.0,2,28,,4,21.580126,14.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9077554,3.4011974,0.0,0,0,0,0,1,784.0,0,1,0,0,0,0
537.0,3,28,50.0,3,21.580126,14.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3969297,2.3025851,0.0,0,0,0,0,1,784.0,0,1,0,0,0,0
455.0,2,29,52.5,7,18.30296,16.0,2756.25,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.575949,4.828314,0.0,0,0,0,0,1,841.0,0,0,1,0,0,0
455.0,3,29,45.0,8,18.30296,16.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6200733,2.9957323,0.0,0,0,0,0,1,841.0,0,0,1,0,0,0
455.0,1,29,50.0,7,18.30296,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.441418,4.1743875,0.0,0,0,0,0,1,841.0,0,0,1,0,0,0
135.0,2,32,50.0,4,22.860302,16.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.521461,4.0943446,1.0,0,1,0,0,0,1024.0,0,0,0,0,1,0
135.0,1,32,50.0,4,22.860302,16.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.521461,4.0943446,1.0,0,1,0,0,0,1024.0,0,0,0,0,1,0
209.0,1,36,40.0,6,21.254725,16.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9077554,4.0943446,1.0,0,0,0,0,1,1296.0,0,1,0,0,0,0
209.0,3,36,33.0,7,21.254725,16.0,1089.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0322866,6.5792513,1.0,0,0,0,0,1,1296.0,0,1,0,0,0,0
209.0,4,36,55.0,4,21.254725,16.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9077554,4.0943446,1.0,0,0,0,0,1,1296.0,0,1,0,0,0,0
555.0,2,45,47.0,8,19.467691,16.0,2209.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.1249957,5.3471074,1.0,0,0,0,0,1,2025.0,0,0,0,0,1,0
555.0,3,45,,8,19.467691,16.0,,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.1249957,5.3471074,1.0,0,0,0,0,1,2025.0,0,0,0,0,1,0
242.0,2,25,27.0,8,20.980257,14.0,729.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0106354,4.787492,0.0,0,0,0,1,0,625.0,0,0,1,0,0,0
242.0,1,25,38.0,7,20.980257,14.0,1444.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9914646,4.4998097,0.0,0,0,0,1,0,625.0,0,0,1,0,0,0
242.0,4,25,,,20.980257,14.0,,1,,,,,0.0,1.0,0.0,6.3969297,4.787492,0.0,0,0,0,1,0,625.0,0,0,1,0,0,0
242.0,3,25,56.0,5,20.980257,14.0,3136.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9914646,4.4998097,0.0,0,0,0,1,0,625.0,0,0,1,0,0,0
454.0,1,38,38.0,3,18.243944,12.0,1444.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.7037826,4.0943446,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
454.0,4,38,52.0,4,18.243944,12.0,2704.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.787492,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
454.0,3,38,48.0,4,18.243944,12.0,2304.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.317488,6.684612,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
454.0,2,38,35.0,6,18.243944,12.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.4510193,7.2442274,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
528.0,3,24,35.0,6,17.752525,12.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.809143,3.8066626,0.0,0,0,0,0,1,576.0,0,0,0,0,1,0
528.0,4,24,40.0,6,17.752525,12.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.886104,3.218876,0.0,0,0,0,0,1,576.0,0,0,0,0,1,0
528.0,1,24,35.0,6,17.752525,12.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.3969297,3.4011974,0.0,0,0,0,0,1,576.0,0,0,0,0,1,0
528.0,2,24,35.0,6,17.752525,12.0,1225.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.926926,3.6888795,0.0,0,0,0,0,1,576.0,0,0,0,0,1,0
419.0,1,38,50.0,9,18.479395,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.809143,4.4998097,1.0,0,0,0,0,1,1444.0,0,0,1,0,0,0
149.0,4,49,44.0,8,28.901112,14.0,1936.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.787492,0.0,0,0,0,0,1,2401.0,0,0,1,0,0,0
149.0,1,49,39.0,6,28.901112,14.0,1521.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.211306,5.192957,1.0,0,0,0,0,1,2401.0,0,0,1,0,0,0
149.0,2,49,46.0,6,28.901112,14.0,2116.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.787492,1.0,0,0,0,0,1,2401.0,0,0,1,0,0,0
149.0,3,49,59.0,6,28.901112,14.0,3481.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.2983174,4.787492,0.0,0,0,0,0,1,2401.0,0,0,1,0,0,0
116.0,1,33,45.0,6,18.175812,11.0,2025.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4161005,4.0943446,1.0,1,0,0,0,0,1089.0,0,0,0,1,0,0
116.0,2,33,60.0,7,18.175812,11.0,3600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4161005,4.0943446,1.0,1,0,0,0,0,1089.0,0,0,0,1,0,0
117.0,2,47,,10,25.821856,16.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.787492,0.0,0,0,0,0,1,2209.0,0,0,0,0,0,1
117.0,1,47,50.0,10,25.821856,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,4.787492,0.0,0,0,0,0,1,2209.0,0,0,0,0,0,1
72.0,4,45,45.0,7,22.312012,14.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.4998097,0.0,0,0,0,0,1,2025.0,0,0,0,0,1,0
72.0,2,45,30.0,8,22.312012,14.0,900.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,0,1,2025.0,0,0,0,0,1,0
72.0,1,45,45.0,7,22.312012,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6813097,4.4998097,0.0,0,0,0,0,1,2025.0,0,0,0,0,1,0
72.0,3,45,60.0,6,22.312012,14.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,0,1,2025.0,0,0,0,0,1,0
88.0,3,33,55.0,7,19.966864,16.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.684612,4.317488,0.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
88.0,2,33,46.0,10,19.966864,16.0,2116.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.203007,7.185387,1.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
88.0,4,33,58.0,3,19.966864,16.0,3364.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.5022902,4.4998097,0.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
88.0,1,33,60.0,4,19.966864,16.0,3600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608,5.886104,0.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
230.0,3,30,38.0,4,20.900478,14.0,1444.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.787492,0.0,0,0,0,0,1,900.0,1,0,0,0,0,0
230.0,2,30,55.0,1,20.900478,14.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521461,4.787492,0.0,0,0,0,0,1,900.0,1,0,0,0,0,0
230.0,4,30,24.0,4,20.900478,14.0,576.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9914646,4.787492,1.0,0,0,0,0,1,900.0,1,0,0,0,0,0
230.0,1,30,50.0,1,20.900478,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.787492,1.0,0,0,0,0,1,900.0,1,0,0,0,0,0
31.0,3,40,42.0,5,19.13491,14.0,1764.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521461,4.0943446,1.0,0,0,0,0,1,1600.0,0,0,1,0,0,0
31.0,1,40,62.0,2,19.13491,14.0,3844.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,0,1,1600.0,0,0,1,0,0,0
31.0,2,40,52.0,6,19.13491,14.0,2704.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,1.0,0,0,0,0,1,1600.0,0,0,1,0,0,0
31.0,4,40,50.0,3,19.13491,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.857933,4.0943446,1.0,0,0,0,0,1,1600.0,0,0,1,0,0,0
617.0,3,38,35.0,8,44.09349,14.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2983174,4.0943446,1.0,0,0,0,0,1,1444.0,0,0,1,0,0,0
617.0,4,38,40.0,7,44.09349,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.2983174,4.0943446,1.0,0,0,0,0,1,1444.0,0,0,1,0,0,0
617.0,2,38,43.0,6,44.09349,14.0,1849.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.115996,4.4998097,1.0,0,0,0,0,1,1444.0,0,0,1,0,0,0
617.0,1,38,35.0,5,44.09349,14.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.075174,3.8066626,1.0,0,0,0,0,1,1444.0,0,0,1,0,0,0
473.0,2,40,55.0,7,21.94589,14.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.521461,4.787492,0.0,0,0,0,0,1,1600.0,0,1,0,0,0,0
473.0,4,40,40.0,6,21.94589,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5859995,4.4998097,0.0,0,0,0,0,1,1600.0,0,1,0,0,0,0
473.0,3,40,55.0,6,21.94589,14.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.521461,4.787492,0.0,0,0,0,0,1,1600.0,0,1,0,0,0,0
473.0,1,40,50.0,5,21.94589,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5859995,4.4998097,0.0,0,0,0,0,1,1600.0,0,1,0,0,0,0
471.0,4,37,35.0,9,17.268366,14.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,3.4011974,0.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
471.0,1,37,70.0,8,17.268366,14.0,4900.0,1,0.0,0.0,0.0,0.0,1.0,,0.0,4.8928523,4.4998097,0.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
471.0,2,37,42.0,4,17.268366,14.0,1764.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0106354,4.0943446,0.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
70.0,2,37,,,20.672127,14.0,,1,,,,,0.0,0.0,1.0,6.3969297,4.787492,1.0,0,0,0,0,1,1369.0,0,1,0,0,0,0
70.0,3,37,65.0,4,20.672127,14.0,4225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.214608,4.787492,1.0,0,0,0,0,1,1369.0,0,1,0,0,0,0
70.0,1,37,,,20.672127,14.0,,1,,,,,1.0,1.0,1.0,4.4228487,7.9655457,1.0,0,0,0,0,1,1369.0,0,1,0,0,0,0
70.0,4,37,52.0,4,20.672127,14.0,2704.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608,4.0943446,0.0,0,0,0,0,1,1369.0,0,1,0,0,0,0
261.0,1,38,35.0,3,21.924706,16.0,1225.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55108,4.0943446,1.0,0,0,0,0,1,1444.0,0,0,0,1,0,0
261.0,2,38,40.0,10,21.924706,16.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.684612,4.0943446,1.0,0,0,0,0,1,1444.0,0,0,0,1,0,0
261.0,4,38,50.0,3,21.924706,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3969297,4.4998097,1.0,0,0,0,0,1,1444.0,0,0,0,1,0,0
261.0,3,38,,,21.924706,16.0,,1,,,,,0.0,0.0,0.0,6.684612,5.0106354,1.0,0,0,0,0,1,1444.0,0,0,0,1,0,0
17.0,1,50,55.0,6,,14.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.192957,4.6051702,1.0,0,0,0,0,1,2500.0,0,0,1,0,0,0
17.0,2,50,42.0,6,,14.0,1764.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2983174,4.317488,1.0,0,0,0,0,1,2500.0,0,0,1,0,0,0
152.0,1,28,42.0,6,24.95858,11.0,1764.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.164786,4.0943446,1.0,0,0,0,0,1,784.0,0,0,1,0,0,0
152.0,3,28,55.0,7,24.95858,11.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.164786,4.0943446,1.0,0,0,0,0,1,784.0,0,0,1,0,0,0
152.0,2,28,42.0,7,24.95858,11.0,1764.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.164786,4.0943446,1.0,0,0,0,0,1,784.0,0,0,1,0,0,0
404.0,2,42,57.0,10,22.237755,16.0,3249.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.6459923,7.9655457,1.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
404.0,3,42,55.0,7,22.237755,16.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.1092477,4.0943446,1.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
404.0,1,42,58.0,8,22.237755,16.0,3364.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.1092477,4.787492,0.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
404.0,4,42,49.0,8,22.237755,16.0,2401.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0715075,4.4998097,1.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
486.0,3,32,63.0,6,21.78719,14.0,3969.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.5859995,5.192957,1.0,0,0,0,0,1,1024.0,0,1,0,0,0,0
486.0,2,32,48.0,7,21.78719,14.0,2304.0,2,0.0,0.0,0.0,0.0,1.0,,1.0,5.616771,4.787492,0.0,0,0,0,0,1,1024.0,0,1,0,0,0,0
486.0,1,32,50.0,5,21.78719,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.787492,0.0,0,0,0,0,1,1024.0,0,1,0,0,0,0
486.0,4,32,38.0,8,21.78719,14.0,1444.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.857933,4.787492,0.0,0,0,0,0,1,1024.0,0,1,0,0,0,0
142.0,4,35,50.0,3,25.38611,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7037826,4.0943446,0.0,0,0,1,0,0,1225.0,0,1,0,0,0,0
142.0,2,35,43.0,9,25.38611,16.0,1849.0,1,,,,,1.0,0.0,1.0,5.809143,4.4998097,0.0,0,0,1,0,0,1225.0,0,1,0,0,0,0
142.0,3,35,45.0,7,25.38611,16.0,2025.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,0.0,0,0,1,0,0,1225.0,0,1,0,0,0,0
142.0,1,35,40.0,2,25.38611,16.0,1600.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,4.0943446,0.0,0,0,1,0,0,1225.0,0,1,0,0,0,0
596.0,2,30,52.0,5,17.432056,14.0,2704.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3936276,4.0943446,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
596.0,3,30,25.0,8,17.432056,14.0,625.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.173786,4.0943446,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
596.0,1,30,40.0,6,17.432056,14.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,4.0943446,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
596.0,4,30,39.0,7,17.432056,14.0,1521.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,3.912023,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
399.0,1,32,36.0,7,28.529657,14.0,1296.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1024.0,1,0,0,0,0,0
686.0,1,37,40.0,6,29.261187,16.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.0943446,0.0,0,0,1,0,0,1369.0,0,0,0,0,1,0
686.0,3,37,35.0,4,29.261187,16.0,1225.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.0943446,0.0,0,0,1,0,0,1369.0,0,0,0,0,1,0
686.0,2,37,35.0,7,29.261187,16.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.0943446,0.0,0,0,1,0,0,1369.0,0,0,0,0,1,0
449.0,2,42,48.0,6,26.628788,14.0,2304.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.659294,3.218876,0.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
449.0,1,42,35.0,5,26.628788,14.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5792513,3.218876,0.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
449.0,4,42,32.0,7,26.628788,14.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1092477,3.6888795,0.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
449.0,3,42,40.0,4,26.628788,14.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3969297,3.4011974,0.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
223.0,1,47,50.0,5,26.622856,12.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,4.0943446,1.0,0,0,0,0,1,2209.0,1,0,0,0,0,0
223.0,3,47,50.0,5,26.622856,12.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,4.0943446,1.0,0,0,0,0,1,2209.0,1,0,0,0,0,0
223.0,2,47,47.5,5,26.622856,12.0,2256.25,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,4.0943446,1.0,0,0,0,0,1,2209.0,1,0,0,0,0,0
223.0,4,47,50.0,4,26.622856,12.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,4.0943446,1.0,0,0,0,0,1,2209.0,1,0,0,0,0,0
484.0,1,30,35.0,5,23.401056,16.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3752785,3.912023,0.0,0,0,0,0,1,900.0,1,0,0,0,0,0
484.0,2,30,50.0,4,23.401056,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,0,1,900.0,1,0,0,0,0,0
84.0,3,38,50.0,7,21.726686,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1444.0,0,0,0,0,1,0
84.0,1,38,37.0,7,21.726686,16.0,1369.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.4998097,0.0,0,0,0,0,1,1444.0,0,0,0,0,1,0
84.0,2,38,35.0,8,21.726686,16.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1444.0,0,0,0,0,1,0
84.0,4,38,50.0,7,21.726686,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1444.0,0,0,0,0,1,0
519.0,2,20,47.0,3,21.94589,14.0,2209.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,3.4011974,0.0,0,0,0,0,1,400.0,1,0,0,0,0,0
519.0,1,20,42.0,8,21.94589,14.0,1764.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9914646,2.7080503,0.0,0,0,0,0,1,400.0,1,0,0,0,0,0
519.0,3,20,40.0,2,21.94589,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521461,4.0943446,0.0,0,0,0,0,1,400.0,1,0,0,0,0,0
519.0,4,20,37.0,7,21.94589,14.0,1369.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.521461,4.0943446,0.0,0,0,0,0,1,400.0,1,0,0,0,0,0
118.0,4,34,75.0,6,24.02832,16.0,5625.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.9416423,3.4011974,0.0,0,0,0,0,1,1156.0,0,0,0,0,1,0
118.0,1,34,55.0,5,24.02832,16.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.075174,4.317488,0.0,0,0,0,0,1,1156.0,0,0,0,0,1,0
118.0,3,34,55.0,5,24.02832,16.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,3.4011974,0.0,0,0,0,0,1,1156.0,0,0,0,0,1,0
118.0,2,34,,,24.02832,16.0,,1,,,,,1.0,0.0,1.0,,5.192957,0.0,0,0,0,0,1,1156.0,0,0,0,0,1,0
54.0,1,23,27.0,5,25.014921,14.0,729.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.787492,1.0,0,0,0,0,1,529.0,0,0,0,1,0,0
